INCIDENT_NUMBER,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,DAY_OF_WEEK,HOUR,Lat,Long
232025531,,SUDDEN DEATH,D14,Sunday   ,22,42.34379825770957,-71.16560343565396
232025491,,SICK ASSIST,E13,Sunday   ,18,42.28981485753005,-71.11767828112077
232025503,,THREATS TO DO BODILY HARM,B3,Sunday   ,0,42.28482576580487,-71.09137368938802
232025255,,LICENSE PREMISE VIOLATION,A1,Saturday ,21,42.35721566830635,-71.04995105452366
232025433,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,Thursday ,22,42.34905600030505,-71.15049849975023
232025482,,ASSAULT - SIMPLE,D4,Sunday   ,18,42.34862381555496,-71.08277637086411
232025541,,SICK ASSIST,D4,Sunday   ,22,42.3469735008256,-71.10369100047116
232025254,,VERBAL DISPUTE,B3,Saturday ,20,42.30028347537545,-71.07766844572986
232025320,,INVESTIGATE PERSON,A1,Sunday   ,2,42.36674654263644,-71.0555940038355
232025468,,TOWED MOTOR VEHICLE,A7,Sunday   ,18,42.37515802889496,-71.0344269628023
232025571,,INVESTIGATE PROPERTY,B2,Monday   ,1,42.329179283705024,-71.0735085199666
232025173,,INVESTIGATE PERSON,C6,Saturday ,1,42.34128750439044,-71.05467932649397
232025266,,SICK ASSIST,A1,Saturday ,21,42.35097500656103,-71.06297797721139
232025243,,SICK ASSIST,A1,Saturday ,19,42.36169720241245,-71.06685877879289
232025154,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Saturday ,2,42.318638293908975,-71.06984326086312
232104595,,SICK/INJURED/MEDICAL - PERSON,A1,Saturday ,23,42.361967845073536,-71.05354580457683
232104528,,INVESTIGATE PERSON,A1,Saturday ,18,42.364455689391015,-71.06845777763863
232104572,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1,Saturday ,21,42.36643546331781,-71.06135412537031
232104511,,M/V - LEAVING SCENE - PERSONAL INJURY,C11,Saturday ,0,42.31126502217498,-71.07004002865303
232051640,,PROPERTY - LOST/ MISSING,D4,Saturday ,0,42.33665048239429,-71.07841035201858
232051631,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,Friday   ,23,42.35891094405933,-71.15765076260286
232051481,,FRAUD - FALSE PRETENSE / SCHEME,E18,Friday   ,0,42.25621592040215,-71.12401947329023
232051579,,VERBAL DISPUTE,A7,Friday   ,20,42.37628888191293,-71.0372004783686
242015500,,M/V ACCIDENT - OTHER,E13,Friday   ,18,42.30843762580513,-71.10079364712227
242017693,,VANDALISM,D4,Sunday   ,19,42.33954198983015,-71.06940876967543
232046540,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2,Tuesday  ,20,42.32558627004708,-71.09430645351277
232046551,,INVESTIGATE PERSON,E13,Tuesday  ,21,42.311274649293935,-71.11448365562458
232030087,,LARCENY SHOPLIFTING,A1,Tuesday  ,18,42.35512339036803,-71.06087979851635
232030124,,INVESTIGATE PERSON,A1,Tuesday  ,18,42.35624901546547,-71.06227102011543
232029996,,INVESTIGATE PERSON,D4,Saturday ,0,42.34840576247316,-71.08688338740227
232030159,,DEATH INVESTIGATION,D4,Tuesday  ,23,42.35256907811935,-71.0797884362121
232030154,,INVESTIGATE PERSON,A15,Tuesday  ,23,42.37685199487685,-71.06887254497263
232030097,,EVADING FARE,D4,Tuesday  ,19,42.33894226180525,-71.08368605458904
232030082,,INVESTIGATE PROPERTY,E13,Tuesday  ,18,42.31446649424322,-71.09661460931358
232049711,,DANGEROUS OR HAZARDOUS CONDITION,D4,Saturday ,18,42.3472203502259,-71.10162703962179
232051411,,ASSAULT - AGGRAVATED,B2,Thursday ,0,42.31696649906327,-71.08254057648374
232051787,,VERBAL DISPUTE,B3,Saturday ,0,42.28267661242305,-71.08283064325123
232051406,,ASSAULT - SIMPLE,D4,Thursday ,22,42.33954198983015,-71.06940876967543
232051649,,EXTORTION OR BLACKMAIL,A7,Friday   ,22,42.389697862068246,-71.00957095076055
232051410,,LARCENY THEFT FROM BUILDING,D4,Thursday ,0,42.33954198983015,-71.06940876967543
232052054,,THREATS TO DO BODILY HARM,A1,Sunday   ,0,42.35521624826938,-71.06012863469122
232052158,,VAL - VIOLATION OF AUTO LAW,D4,Sunday   ,22,42.33285585021935,-71.07262417838369
232030095,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,Tuesday  ,0,42.28482576580487,-71.09137368938802
232030156,,FIRE REPORT,C11,Tuesday  ,23,42.30518112998053,-71.07880288080389
232029926,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,Tuesday  ,0,42.33954198983015,-71.06940876967543
232102137,,VAL - VIOLATION OF AUTO LAW,B2,Saturday ,1,42.31163119504437,-71.06974316294327
232102378,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Saturday ,22,42.33538898669194,-71.08757700965556
232102434,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1,Sunday   ,2,42.35110001069755,-71.06608003690468
232102413,,LARCENY THEFT FROM BUILDING,A1,Saturday ,23,42.35594238717984,-71.06258333167791
232102339,,INVESTIGATE PERSON,A1,Saturday ,18,42.363067522081856,-71.05497739397751
232102395,,INVESTIGATE PROPERTY,D4,Saturday ,23,42.34640381376603,-71.0755128911031
232102338,,SICK ASSIST - DRUG RELATED ILLNESS,D4,Saturday ,19,42.33733298842377,-71.07807400722
232102251,,BURGLARY - RESIDENTIAL,E13,Saturday ,0,42.2945991397184,-71.11638657364476
232102144,,HARASSMENT/ CRIMINAL HARASSMENT,C6,Saturday ,1,42.31779354246309,-71.0421095881752
232102340,,M/V ACCIDENT - PROPERTY DAMAGE,D4,Saturday ,19,42.33954198983015,-71.06940876967543
232102266,,BURGLARY - RESIDENTIAL,C6,Friday   ,20,42.33145179028256,-71.0561679567649
232102332,,LARCENY ALL OTHERS,D4,Saturday ,18,42.34862381555496,-71.08277637086411
232102356,,SICK ASSIST,C11,Saturday ,20,42.29234068370161,-71.04803995551818
232102408,,INVESTIGATE PERSON,D14,Saturday ,20,42.34945988768829,-71.16953265696664
232102286,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,Wednesday,0,42.34128750439044,-71.05467932649397
232102412,,LICENSE PREMISE VIOLATION,E5,Sunday   ,1,42.28720749300512,-71.1493802181409
232102393,,HARASSMENT/ CRIMINAL HARASSMENT,A1,Saturday ,23,42.361079764451006,-71.0706596192702
232030006,,LARCENY ALL OTHERS,B2,Sunday   ,0,42.32866283555609,-71.08563401183545
242017516,,INVESTIGATE PERSON,D4,Sunday   ,0,42.34854635647916,-71.07416608803729
242017711,,SICK ASSIST,A1,Sunday   ,20,42.36240820410029,-71.05226137018826
242017678,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,Sunday   ,18,42.38025398255787,-71.0711363765336
242017509,,PROPERTY - FOUND,A1,Saturday ,21,42.36183856656471,-71.05976489094158
242017749,,ASSAULT - AGGRAVATED,B3,Sunday   ,22,42.271302253720194,-71.07442361965835
242017719,,VANDALISM,C11,Sunday   ,21,42.28419539933846,-71.07157966616364
242015639,,INTIMIDATING WITNESS,B2,Sunday   ,20,42.31039012253831,-71.08530210081958
242015620,,BURGLARY - RESIDENTIAL,D14,Sunday   ,19,42.35174865944071,-71.12953705006834
242016005,,SICK ASSIST - DRUG RELATED ILLNESS,B2,Tuesday  ,0,42.31202046889744,-71.08851632245981
242015649,,LARCENY SHOPLIFTING,C11,Sunday   ,22,42.285260240740975,-71.06444063187841
242016198,,LARCENY SHOPLIFTING,A1,Tuesday  ,19,42.36489527002729,-71.06050249015775
242016193,,M/V PLATES - LOST,C11,Tuesday  ,1,42.30139155586309,-71.05907878241837
242016261,,VERBAL DISPUTE,E13,Tuesday  ,22,42.32277007339505,-71.10445457696423
242016085,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,Friday   ,0,42.29755532959654,-71.05970910242573
242016000,,ASSAULT - AGGRAVATED,B3,Tuesday  ,1,42.27718000963788,-71.09870916443215
242016240,,INVESTIGATE PERSON,A15,Tuesday  ,21,42.376631668132326,-71.05593195497872
242016202,,LARCENY SHOPLIFTING,C11,Tuesday  ,0,42.30203901515463,-71.0600907160856
242016239,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Tuesday  ,20,42.3358159969715,-71.10011504478672
242016234,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,Tuesday  ,20,42.309718567672725,-71.10429431787648
242017978,,LARCENY THEFT FROM BUILDING,A1,Monday   ,18,42.35680075172501,-71.05893024772989
242018017,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,Monday   ,19,42.3710258088002,-71.03746759410323
242017891,,AUTO THEFT,A1,Sunday   ,0,42.36643546331781,-71.06135412537031
242017989,,LARCENY SHOPLIFTING,D4,Monday   ,19,42.35095908794595,-71.07412780075079
242018008,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Monday   ,20,42.29755532959654,-71.05970910242573
242017977,,VAL - OPERATING AFTER REV/SUSP.,B2,Monday   ,18,42.32902468895483,-71.08341504753118
242017825,,THREATS TO DO BODILY HARM,E18,Monday   ,0,42.25621592040215,-71.12401947329023
242018042,,INVESTIGATE PROPERTY,B3,Monday   ,21,42.28152195550632,-71.09008408059705
242018003,,VAL - VIOLATION OF AUTO LAW,E18,Monday   ,19,42.27380941856676,-71.1199603521482
242017785,,PROPERTY - LOST/ MISSING,A1,Monday   ,0,42.36183856656471,-71.05976489094158
232104315,,SICK ASSIST,D4,Friday   ,22,42.33311189030739,-71.07276369932725
242017504,,ASSAULT - SIMPLE,B2,Sunday   ,0,42.31528002018626,-71.07723005045361
242017662,,LARCENY ALL OTHERS,C6,Sunday   ,18,42.33314383138965,-71.03429265533163
232018581,,PROPERTY - LOST/ MISSING,A1,Friday   ,0,42.35540737516959,-71.06312432552214
242018311,,INVESTIGATE PERSON,A15,Tuesday  ,21,42.376631668132326,-71.05593195497872
242018333,,INVESTIGATE PERSON,E13,Tuesday  ,22,42.31969457905043,-71.10003720976789
242018286,,INVESTIGATE PERSON,A1,Tuesday  ,18,42.35459105568631,-71.06219009832506
242018308,,M/V ACCIDENT - PERSONAL INJURY,D4,Tuesday  ,20,42.35262797660479,-71.07616798226094
242018184,,FRAUD - CREDIT CARD / ATM FRAUD,D4,Sunday   ,22,42.34877574915615,-71.09606804653521
242018347,,VERBAL DISPUTE,E13,Wednesday,1,42.31577903822413,-71.09830897122715
242018325,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,Tuesday  ,22,42.34541303841043,-71.08179803168828
242018319,,THREATS TO DO BODILY HARM,D4,Tuesday  ,21,42.34241899413265,-71.09678306306523
242018150,,INVESTIGATE PERSON,C11,Saturday ,0,42.29755532959654,-71.05970910242573
242018052,,SICK ASSIST - DRUG RELATED ILLNESS,D4,Tuesday  ,1,42.3399827319387,-71.08097400062925
242018006,,M/V ACCIDENT - OTHER,B2,Monday   ,19,42.32603998309954,-71.0726699756058
242018053,,SICK ASSIST - DRUG RELATED ILLNESS,D4,Tuesday  ,2,42.33645696965253,-71.07703603221407
242017924,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Sunday   ,19,42.29755532959654,-71.05970910242573
232102624,,PROPERTY - LOST/ MISSING,E13,Sunday   ,0,42.309718567672725,-71.10429431787648
232102583,,LARCENY THEFT FROM BUILDING,D4,Friday   ,22,42.33954198983015,-71.06940876967543
242017848,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,Saturday ,0,42.32221645258873,-71.08206722729449
242018037,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,Monday   ,22,42.30418639322994,-71.06554860515884
242018846,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,Thursday ,18,42.352613999950655,-71.05537198657589
242018692,,FRAUD - CREDIT CARD / ATM FRAUD,C11,Friday   ,0,42.29755532959654,-71.05970910242573
242018348,,ASSAULT - SIMPLE,A1,Wednesday,2,42.35106637179274,-71.06549569082702
242018335,,SICK ASSIST,A1,Tuesday  ,22,42.3517428213977,-71.06275940040133
242018273,,ASSAULT - SIMPLE,D4,Tuesday  ,18,42.3342194178955,-71.07434615707857
242018257,,LANDLORD - TENANT,A7,Tuesday  ,18,42.37826777699943,-71.03601677024453
242018284,,LARCENY SHOPLIFTING,C11,Tuesday  ,19,42.29848866154388,-71.06313294177963
242018346,,TOWED MOTOR VEHICLE,A7,Wednesday,0,42.37465709939963,-71.0382283277359
232104065,,VANDALISM,B3,Friday   ,1,42.28339069344123,-71.0738862780023
232104291,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Friday   ,21,42.307333930411694,-71.07637039715469
232104292,,SICK ASSIST,D14,Friday   ,19,42.33999849925596,-71.15676330358711
232104268,,ASSAULT - SIMPLE,E18,Friday   ,19,42.23674093394621,-71.13019535721473
232104147,,LARCENY THEFT FROM BUILDING,D14,Thursday ,20,42.34905600030505,-71.15049849975023
232104075,,VERBAL DISPUTE,B3,Friday   ,0,42.29276044402338,-71.07486603407058
232104323,,PROPERTY - LOST/ MISSING,D14,Friday   ,19,42.34905600030505,-71.15049849975023
232026968,,PROPERTY - LOST/ MISSING,D4,Friday   ,19,42.3445129429688,-71.08049717035647
232027030,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Saturday ,1,42.300520102892726,-71.06490652562385
232026839,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,Saturday ,23,42.34905600030505,-71.15049849975023
232026959,,INVESTIGATE PERSON,A1,Friday   ,18,42.35438252130536,-71.05213281112022
232026928,,INVESTIGATE PERSON,E13,Friday   ,0,42.309718567672725,-71.10429431787648
232026997,,FIRE REPORT,D4,Friday   ,21,42.3437455228433,-71.07337676380565
232026919,,FRAUD - IMPERSONATION,A1,Friday   ,0,42.3520179408164,-71.05811580493632
232026877,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,Wednesday,23,42.376631668132326,-71.05593195497872
232026942,,INVESTIGATE PERSON,C11,Friday   ,18,42.29755532959654,-71.05970910242573
232102648,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Sunday   ,19,42.33326323042103,-71.10848410156295
232102430,,ROBBERY,B3,Sunday   ,1,42.27133005275698,-71.08299865022084
232102360,,ASSAULT - SIMPLE,B2,Saturday ,20,42.32243031693727,-71.08627064381848
232102476,,FRAUD - FALSE PRETENSE / SCHEME,E13,Sunday   ,0,42.30706128069152,-71.1110526594628
232102461,,SICK ASSIST,B2,Sunday   ,1,42.314012895655104,-71.08635276783563
232102487,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,Saturday ,19,42.3473097976345,-71.0791516658207
232102646,,VERBAL DISPUTE,B2,Sunday   ,19,42.33446793573774,-71.08655064385623
232102681,,ASSAULT - AGGRAVATED,E5,Sunday   ,22,42.27650960889648,-71.1310061846102
232102639,,ASSAULT - SIMPLE,A1,Sunday   ,19,42.358922787510814,-71.0583535444055
232102725,,M/V ACCIDENT - PERSONAL INJURY,C11,Monday   ,1,42.28659717853236,-71.04108806636884
232102503,,LARCENY SHOPLIFTING,C6,Sunday   ,0,42.3280996604115,-71.06321676048991
232102693,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,Monday   ,1,42.308216041912615,-71.07997834727807
232102636,,M/V ACCIDENT - OTHER,C6,Sunday   ,18,42.32411837426396,-71.06461321039133
232102695,,LARCENY THEFT FROM BUILDING,D14,Saturday ,19,42.351792105958566,-71.13023989001286
232102726,,ASSAULT - AGGRAVATED,C11,Monday   ,1,42.3075816743306,-71.05883878597983
232102649,,LARCENY SHOPLIFTING,D4,Sunday   ,19,42.34862381555496,-71.08277637086411
232102997,,BURGLARY - RESIDENTIAL,B2,Monday   ,0,42.32866283555609,-71.08563401183545
232103048,,SICK ASSIST,C6,Monday   ,22,42.33025299494638,-71.05559938577183
232103025,,INVESTIGATE PROPERTY,A7,Monday   ,20,42.38492211715947,-71.01746349605745
232102966,,LARCENY SHOPLIFTING,C6,Monday   ,18,42.31901453969255,-71.04377707109263
242018281,,LARCENY THEFT FROM BUILDING,D14,Tuesday  ,18,42.34905600030505,-71.15049849975023
232051623,,ASSAULT - SIMPLE,B3,Friday   ,20,42.303160907500725,-71.08515551897415
232051587,,ASSAULT - SIMPLE,E13,Friday   ,20,42.32199901590172,-71.10560679710368
232051896,,HARBOR INCIDENT / VIOLATION,C6,Saturday ,21,42.34386088184748,-71.03623770901983
232051901,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,E18,Saturday ,22,42.24448260926907,-71.1189920987343
232051374,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Thursday ,19,42.29755532959654,-71.05970910242573
232051672,,ASSAULT - SIMPLE,A1,Saturday ,2,42.35074197291232,-71.06006134581432
232051612,,PROPERTY - LOST/ MISSING,A1,Friday   ,19,42.36183856656471,-71.05976489094158
232051925,,INVESTIGATE PROPERTY,C11,Sunday   ,0,42.30816878734101,-71.06964860640157
232051856,,FORGERY / COUNTERFEITING,E18,Saturday ,18,42.27848399406,-71.11807295710783
232040440,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,Tuesday  ,20,42.35624901546547,-71.06227102011543
232030110,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Tuesday  ,19,42.33380996939835,-71.08251599207934
232030120,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,Tuesday  ,20,42.3470799673241,-71.10330301559621
232030138,,SICK/INJURED/MEDICAL - PERSON,E18,Tuesday  ,21,42.27041447830027,-71.12562863238172
232103038,,SICK ASSIST,A7,Monday   ,21,42.38783614504704,-71.01203797794051
232102893,,LARCENY SHOPLIFTING,D4,Monday   ,0,42.350378699776456,-71.07626098382806
232102772,,SICK ASSIST,A7,Sunday   ,23,42.38932874096132,-70.99792775985154
232103039,,SICK ASSIST,B2,Monday   ,21,42.3218853980523,-71.0790627868509
232102979,,PROPERTY - LOST/ MISSING,B3,Monday   ,18,42.28482576580487,-71.09137368938802
232026912,,MISSING PERSON - LOCATED,B3,Friday   ,0,42.28482576580487,-71.09137368938802
232026960,,VAL - VIOLATION OF AUTO LAW,A1,Thursday ,0,42.36183856656471,-71.05976489094158
232026752,,BURGLARY - COMMERICAL,B2,Friday   ,0,42.30649282980647,-71.08180676829282
232026978,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,Friday   ,20,42.32155857108209,-71.06132071210583
232029300,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,Saturday ,0,42.34128750439044,-71.05467932649397
232029335,,INVESTIGATE PERSON,E13,Saturday ,21,42.329552454569225,-71.11112428768338
232029341,,SICK ASSIST - DRUG RELATED ILLNESS,A7,Saturday ,22,42.37527567652175,-71.03461055996046
232029210,,LARCENY THEFT FROM BUILDING,C6,Sunday   ,19,42.34128750439044,-71.05467932649397
232104375,,VANDALISM,E18,Friday   ,21,42.25322227091664,-71.12887835121484
232104581,,VAL - VIOLATION OF AUTO LAW,A7,Saturday ,22,42.37382755162133,-71.04052458543525
232104557,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,Saturday ,20,42.28482576580487,-71.09137368938802
232104598,,INVESTIGATE PERSON,A7,Saturday ,23,42.37513644203848,-71.03268806577475
232104580,,ROBBERY,B2,Saturday ,0,42.33130600406084,-71.07194705097945
242004863,,INVESTIGATE PERSON,E18,Thursday ,18,42.24895751402519,-71.13312235198607
232029685,,VANDALISM,B2,Sunday   ,22,42.31800600028932,-71.0819469500463
232029872,,HARASSMENT/ CRIMINAL HARASSMENT,E18,Monday   ,23,42.2681740991044,-71.09674507774982
232029548,,SICK/INJURED/MEDICAL - PERSON,A1,Sunday   ,18,42.35545000468117,-71.0604999980487
232102819,,LARCENY THEFT FROM BUILDING,D4,Saturday ,0,42.33954198983015,-71.06940876967543
232103059,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,Monday   ,22,42.34823603879715,-71.07664403788893
232103055,,SICK ASSIST,D14,Monday   ,22,42.361858266857325,-71.14092914696073
232103032,,INVESTIGATE PROPERTY,C6,Monday   ,21,42.33741305541448,-71.0470596877648
232102977,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C11,Monday   ,18,42.29878437850748,-71.06011997561453
232103037,,VERBAL DISPUTE,E18,Monday   ,21,42.264831005387975,-71.10585298514991
232102950,,BURGLARY - RESIDENTIAL,D4,Monday   ,0,42.3439171577182,-71.08967540650154
232102981,,MISSING PERSON - LOCATED,C11,Monday   ,18,42.2910928734076,-71.06594539035744
232102984,,ASSAULT - SIMPLE,D4,Monday   ,18,42.33543394019406,-71.08076738280505
232102627,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Sunday   ,18,42.29755532959654,-71.05970910242573
232102486,,INVESTIGATE PROPERTY,E5,Saturday ,18,42.2697093974098,-71.16384439790401
232102699,,PROPERTY - LOST/ MISSING,E18,Monday   ,1,42.27531311497116,-71.11587797694025
232102656,,LARCENY THEFT FROM BUILDING,D4,Friday   ,18,42.34862381555496,-71.08277637086411
232102504,,PROPERTY - LOST/ MISSING,D4,Wednesday,21,42.33954198983015,-71.06940876967543
232102426,,ASSAULT - SIMPLE,C11,Sunday   ,0,42.29755532959654,-71.05970910242573
232102698,,M/V ACCIDENT - OTHER,A7,Monday   ,1,42.3754698301692,-71.03730221130624
232102640,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,Sunday   ,19,42.309718567672725,-71.10429431787648
232102653,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,Sunday   ,20,42.351486591596775,-71.07802424869949
232102515,,PROPERTY - LOST/ MISSING,D14,Saturday ,23,42.34905600030505,-71.15049849975023
232102424,,INVESTIGATE PROPERTY,B3,Sunday   ,1,42.29944215455068,-71.08489748232857
232102456,,VANDALISM,C11,Sunday   ,2,42.29755532959654,-71.05970910242573
230639048,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Sunday   ,0,42.31011531402289,-71.08664492790079
232104150,,VANDALISM,A7,Thursday ,20,42.381325051436406,-71.02804009577999
232103340,,SICK ASSIST,B2,Tuesday  ,19,42.3340000323856,-71.09735994824351
232029753,,ASSAULT - SIMPLE,B2,Monday   ,0,42.3077502395542,-71.08273084088506
232029859,,INVESTIGATE PERSON,B2,Monday   ,22,42.31557284972261,-71.07503392904671
232029598,,LARCENY ALL OTHERS,A7,Sunday   ,22,42.37513644203848,-71.03268806577475
232029654,,TOWED MOTOR VEHICLE,D14,Monday   ,0,42.34013877714846,-71.16082231688843
232029820,,SUDDEN DEATH,B3,Monday   ,18,42.28020476798818,-71.08691240435893
232029874,,VERBAL DISPUTE,D4,Tuesday  ,1,42.33496700211183,-71.07145002158191
232029583,,ASSAULT - SIMPLE,A1,Sunday   ,21,42.36025384581988,-71.06447113223567
232029446,,MISSING PERSON - LOCATED,E18,Sunday   ,0,42.24283958197592,-71.1377575227276
232029431,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,Saturday ,20,42.28482576580487,-71.09137368938802
232029854,,SICK ASSIST,D4,Monday   ,21,42.343219992187215,-71.09456003270992
232029524,,ASSAULT - SIMPLE,D4,Saturday ,20,42.33954198983015,-71.06940876967543
232103384,,LARCENY SHOPLIFTING,D4,Tuesday  ,22,42.344126277906106,-71.0994277699999
232103382,,LANDLORD - TENANT,C11,Tuesday  ,21,42.30600610747001,-71.06929306962783
232103341,,SICK ASSIST,A7,Tuesday  ,18,42.36943145185903,-71.03917178493822
232103383,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,Tuesday  ,21,42.28238100136011,-71.07612454981347
232103312,,AUTO THEFT,B2,Tuesday  ,18,42.325694903342445,-71.06816778379616
232103072,,SICK ASSIST,B2,Tuesday  ,0,42.316321305820594,-71.08923049704752
232102887,,PROPERTY - LOST/ MISSING,E5,Friday   ,0,42.287093552591074,-71.14822128377165
232102994,,LARCENY SHOPLIFTING,A1,Monday   ,19,42.36394508860797,-71.05942841351614
